CurrentOpen,CurrentClose,CurrentAsk,Profit,closeReason,Action
2037.75,2038.49,2038.550000,0.63000000,closeByStopLossProfitable,sellLimit
2037.75,2038.49,2038.550000,-0.06000000,closeByStopLossNonProfitable,buy
2039.29,2038.51,2038.560000,0.68000000,closeByStopLossProfitable,sellLimit
2039.29,2038.51,2038.560000,1.58000000,closeByStopLossProfitable,buy
2039.29,2038.51,2038.560000,0.76000000,closeByStopLossProfitable,buy
2039.29,2038.51,2038.560000,0.81000000,closeByStopLossProfitable,sellLimit
2043.47,2044.21,2044.260000,-9.29000000,closeByStopLossNonProfitable,sell
2044.12,2044.42,2044.500000,-0.88000000,closeByStopLossNonProfitable,sellLimit
2043.69,2044.46,2044.510000,-1.67000000,closeByStopLossNonProfitable,sell
2047.8,2048.2,2048.280000,9.01000000,closeByTakeProfit,sellLimit
2048.37,2049.13,2049.190000,9.00000000,closeByTakeProfit,sellLimit
2048.37,2049.24,2049.300000,9.00000000,closeByTakeProfit,buy
2048.37,2049.61,2049.670000,9.00000000,closeByTakeProfit,buy
2048.37,2050.12,2050.180000,9.01000000,closeByTakeProfit,buy
2050.3,2050.91,2050.960000,9.00000000,closeByTakeProfit,buy
2050.3,2051.54,2051.590000,9.01000000,closeByTakeProfit,buy
2051.47,2052.84,2052.890000,9.03000000,closeByTakeProfit,sell
2051.47,2053.63,2053.680000,-8.83000000,closeByStopLossNonProfitable,sell
2051.47,2053.73,2053.780000,-7.68000000,closeByStopLossNonProfitable,sell
2044.55,2042.98,2043.060000,9.00000000,closeByTakeProfit,sell
2044.08,2042.67,2042.720000,9.00000000,closeByTakeProfit,sell
2044.08,2042.45,2042.500000,9.00000000,closeByTakeProfit,sell
2044.08,2042.45,2042.500000,9.02000000,closeByTakeProfit,sellLimit
2042.65,2040.97,2041.040000,9.04000000,closeByTakeProfit,sell
2042.65,2040.51,2040.580000,9.01000000,closeByTakeProfit,buy
2039.88,2039.77,2039.820000,9.01000000,closeByTakeProfit,sellLimit
2036.86,2036.23,2036.280000,9.01000000,closeByTakeProfit,sell
2036.86,2035.51,2035.560000,9.00000000,closeByTakeProfit,sell
2036.86,2034.39,2034.440000,9.01000000,closeByTakeProfit,sellLimit
2036.86,2034.36,2034.410000,9.00000000,closeByTakeProfit,sell
2034.77,2033.48,2033.530000,9.00000000,closeByTakeProfit,sell
2034.77,2033.37,2033.420000,9.00000000,closeByTakeProfit,sell
2034.77,2033.03,2033.080000,9.00000000,closeByTakeProfit,sell
2035.99,2032.71,2032.770000,9.00000000,closeByTakeProfit,sell
2040.78,2041.15,2041.270000,9.00000000,closeByTakeProfit,buy
2040.78,2041.31,2041.430000,9.01000000,closeByTakeProfit,buy
2041.31,2041.39,2041.500000,9.00000000,closeByTakeProfit,sellLimit
2041.31,2041.58,2041.690000,9.01000000,closeByTakeProfit,sell
2041.31,2041.71,2041.820000,9.01000000,closeByTakeProfit,buy
2042.82,2042.94,2042.990000,9.02000000,closeByTakeProfit,buy
2043.4,2044.02,2044.070000,9.01000000,closeByTakeProfit,sell
2036.42,2036.17,2036.220000,-0.20000000,closeByStopLossNonProfitable,buy
2040.83,2041.32,2041.610000,-0.83000000,closeByStopLossNonProfitable,sell
2040.83,2041.32,2041.610000,-1.06000000,closeByStopLossNonProfitable,sellLimit
2040.83,2041.32,2041.610000,-1.49000000,closeByStopLossNonProfitable,buyLimit
2041.44,2041.54,2041.610000,-0.87000000,closeByStopLossNonProfitable,sellLimit
2041.44,2041.54,2041.610000,-1.53000000,closeByStopLossNonProfitable,sell
2041.44,2041.54,2041.610000,-0.83000000,closeByStopLossNonProfitable,sellLimit
2041.45,2041.5,2041.650000,0.32000000,closeByStopLossProfitable,sell
2041.45,2041.5,2041.650000,0.13000000,closeByStopLossProfitable,buyLimit
2041.45,2041.5,2041.650000,-0.07000000,closeByStopLossNonProfitable,sellLimit
2041.45,2041.5,2041.650000,-0.17000000,closeByStopLossNonProfitable,buyLimit
2041.15,2041.47,2041.620000,-0.45000000,closeByStopLossNonProfitable,buyLimit
2039.27,2038.81,2038.870000,-2.52000000,closeByStopLossNonProfitable,buyLimit
2043,2043.32,2043.650000,-2.32000000,closeByStopLossNonProfitable,sellLimit
2043,2043.32,2043.650000,-1.76000000,closeByStopLossNonProfitable,sell
2043,2043.32,2043.650000,-1.92000000,closeByStopLossNonProfitable,sell
2043,2043.32,2043.650000,-2.18000000,closeByStopLossNonProfitable,buyLimit
2043.11,2043.47,2043.670000,-0.54000000,closeByStopLossNonProfitable,sell
2043.11,2043.47,2043.670000,-0.82000000,closeByStopLossNonProfitable,sellLimit
2043.11,2043.47,2043.670000,-0.97000000,closeByStopLossNonProfitable,sellLimit
2043.4,2043.4,2043.620000,0.16000000,closeByStopLossProfitable,sellLimit
2043.5,2043.44,2043.620000,-0.20000000,closeByStopLossNonProfitable,buy
2043.48,2043.59,2043.640000,-0.45000000,closeByStopLossNonProfitable,sell
2051.31,2052.64,2052.710000,9.03000000,closeByTakeProfit,buy
2044.25,2043.47,2043.520000,9.00000000,closeByTakeProfit,sell
2043.33,2042.01,2042.060000,9.05000000,closeByTakeProfit,sell
2043.33,2041.57,2041.620000,9.04000000,closeByTakeProfit,sell
2045.46,2045.27,2045.590000,0.53000000,closeByStopLossProfitable,sellLimit
2045.6,2045.27,2045.510000,-0.82000000,closeByStopLossNonProfitable,sellLimit
2045.6,2045.27,2045.510000,-1.06000000,closeByStopLossNonProfitable,buy
2049.64,2050.36,2050.600000,-2.80000000,closeByStopLossNonProfitable,sell
2049.64,2050.36,2050.600000,-5.51000000,closeByStopLossNonProfitable,sellLimit
2049.64,2050.36,2050.600000,-3.76000000,closeByStopLossNonProfitable,sell
2049.64,2050.36,2050.600000,-4.15000000,closeByStopLossNonProfitable,buyLimit
2049.64,2050.36,2050.600000,-3.37000000,closeByStopLossNonProfitable,sell
2056.38,2056.56,2056.610000,9.02000000,closeByTakeProfit,buy
2056.38,2056.8,2056.850000,9.02000000,closeByTakeProfit,buy
2056.38,2057.27,2057.320000,9.00000000,closeByTakeProfit,buyLimit
2056.38,2058.62,2058.670000,9.00000000,closeByTakeProfit,sellLimit
2057.8,2059,2059.160000,9.01000000,closeByTakeProfit,buy
2059.27,2059.61,2059.660000,9.00000000,closeByTakeProfit,buy
2059.27,2059.69,2059.740000,9.01000000,closeByTakeProfit,buy
2059.27,2059.77,2059.820000,9.00000000,closeByTakeProfit,buy
2059.27,2059.81,2059.860000,9.00000000,closeByTakeProfit,sell
2053.66,2052.88,2052.930000,9.02000000,closeByTakeProfit,buyLimit
2065.26,2065.93,2065.990000,9.00000000,closeByTakeProfit,buy
2067.35,2068.79,2068.920000,-7.74000000,closeByStopLossNonProfitable,sell
2068.08,2069.18,2069.280000,-8.48000000,closeByStopLossNonProfitable,sellLimit
2067.97,2069.6,2069.670000,-10.45000000,closeByStopLossNonProfitable,sell
2058.03,2057.85,2057.900000,9.00000000,closeByTakeProfit,sell
2057.42,2056.81,2056.860000,9.02000000,closeByTakeProfit,sell
2057.42,2055.68,2055.730000,9.00000000,closeByTakeProfit,sell
2055.3,2054.03,2054.140000,9.02000000,closeByTakeProfit,sell
2052.84,2052.12,2052.170000,-0.64000000,closeByStopLossNonProfitable,buy
2052.84,2052.12,2052.170000,-0.77000000,closeByStopLossNonProfitable,sellLimit
2056.2,2055.71,2055.760000,2.09000000,closeByStopLossProfitable,buy
2056.2,2055.71,2055.760000,1.51000000,closeByStopLossProfitable,sellLimit
2056.2,2055.71,2055.760000,1.42000000,closeByStopLossProfitable,buy
2056.2,2055.71,2055.760000,1.67000000,closeByStopLossProfitable,sell
2056.2,2055.71,2055.760000,-0.14000000,closeByStopLossNonProfitable,buy
2056.2,2055.71,2055.760000,-0.05000000,closeByStopLossNonProfitable,buy
2056.2,2055.71,2055.760000,-0.43000000,closeByStopLossNonProfitable,buy
2056.2,2055.71,2055.760000,-0.90000000,closeByStopLossNonProfitable,buy
2056.38,2055.69,2055.850000,-1.99000000,closeByStopLossNonProfitable,buy
2056.69,2055.69,2055.870000,-1.17000000,closeByStopLossNonProfitable,buyLimit
2057.81,2058.17,2058.360000,-2.66000000,closeByStopLossNonProfitable,sellLimit
2057.81,2058.17,2058.360000,-2.75000000,closeByStopLossNonProfitable,sell
2057.81,2058.17,2058.360000,-2.86000000,closeByStopLossNonProfitable,sell
2057.81,2058.17,2058.360000,-0.51000000,closeByStopLossNonProfitable,sell
2057.81,2058.17,2058.360000,-2.03000000,closeByStopLossNonProfitable,sell
2057.81,2058.17,2058.360000,-2.30000000,closeByStopLossNonProfitable,sell
2057.81,2058.17,2058.360000,-1.98000000,closeByStopLossNonProfitable,sell
2057.81,2058.17,2058.360000,-3.01000000,closeByStopLossNonProfitable,sellLimit
2057.81,2058.17,2058.360000,-3.39000000,closeByStopLossNonProfitable,sellLimit
2064.57,2064.84,2065.080000,-3.78000000,closeByStopLossNonProfitable,sell
2064.57,2064.99,2065.230000,-4.15000000,closeByStopLossNonProfitable,sell
2065.89,2070.46,2070.510000,9.01000000,closeByTakeProfit,buy
2065.89,2070.66,2070.710000,9.01000000,closeByTakeProfit,buyLimit
2065.89,2070.85,2070.900000,9.07000000,closeByTakeProfit,buy
2065.89,2071.05,2071.100000,9.08000000,closeByTakeProfit,buy
2065.89,2071.05,2071.100000,9.00000000,closeByTakeProfit,buy
2065.89,2071.25,2071.300000,9.04000000,closeByTakeProfit,buy
2065.89,2073.88,2073.930000,9.02000000,closeByTakeProfit,buy
2069.58,2067.96,2068.010000,-2.30000000,closeByStopLossNonProfitable,buy
2069.58,2067.96,2068.010000,-2.58000000,closeByStopLossNonProfitable,sell
2068.66,2067.98,2068.110000,-0.77000000,closeByStopLossNonProfitable,buy
2067.21,2067.98,2068.140000,0.76000000,closeByStopLossProfitable,buy
2070.2,2070.85,2070.900000,-1.54000000,closeByStopLossNonProfitable,sell
2070.2,2070.85,2070.900000,-1.29000000,closeByStopLossNonProfitable,sell
2070.2,2070.85,2070.900000,-0.69000000,closeByStopLossNonProfitable,sell
2070.2,2070.85,2070.900000,-4.04000000,closeByStopLossNonProfitable,sell
2070.2,2070.85,2070.900000,-4.10000000,closeByStopLossNonProfitable,buy
2070.2,2070.85,2070.900000,-3.76000000,closeByStopLossNonProfitable,sellLimit
2070.2,2070.85,2070.900000,-3.74000000,closeByStopLossNonProfitable,sell
2070.2,2070.85,2070.900000,-3.06000000,closeByStopLossNonProfitable,sellLimit
2070.2,2070.85,2070.900000,-4.07000000,closeByStopLossNonProfitable,sell
2065.37,2063.86,2063.910000,-7.82000000,closeByStopLossNonProfitable,buyLimit
2065.37,2063.86,2063.910000,-4.14000000,closeByStopLossNonProfitable,sell
2065.37,2063.86,2063.910000,-6.67000000,closeByStopLossNonProfitable,sell
2065.37,2063.86,2063.910000,-6.89000000,closeByStopLossNonProfitable,buy
2065.37,2063.86,2063.910000,-6.96000000,closeByStopLossNonProfitable,buy
2062.67,2063.89,2064.000000,0.95000000,closeByStopLossProfitable,sell
2063.31,2063.89,2063.990000,0.48000000,closeByStopLossProfitable,buy
2063.76,2063.82,2063.890000,0.03000000,closeByStopLossProfitable,buy
2063.82,2063.85,2063.900000,0.05000000,closeByStopLossProfitable,buy
2063.82,2063.85,2063.900000,0.31000000,closeByStopLossProfitable,buy
2063.82,2063.85,2063.900000,-0.26000000,closeByStopLossNonProfitable,buy
2061,2058,2058.050000,9.04000000,closeByTakeProfit,sell
2061,2058,2058.050000,9.00000000,closeByTakeProfit,buyLimit
2061,2057.5,2057.550000,9.07000000,closeByTakeProfit,sell
2061,2057.3,2057.350000,9.03000000,closeByTakeProfit,sell
2061,2056.6,2056.650000,9.08000000,closeByTakeProfit,sell
2060.5,2061.62,2061.670000,9.02000000,closeByTakeProfit,buy
2062.2,2062.36,2062.770000,9.02000000,closeByTakeProfit,sell
2061.63,2062.57,2062.820000,-3.62000000,closeByStopLossNonProfitable,sell
2062.41,2062.64,2062.900000,9.00000000,closeByTakeProfit,buy
2062.41,2062.84,2063.100000,9.01000000,closeByTakeProfit,buy
2062.69,2063.2,2063.360000,9.00000000,closeByTakeProfit,buy
2062.69,2063.39,2063.550000,9.00000000,closeByTakeProfit,buy
2063.25,2064.21,2064.420000,9.01000000,closeByTakeProfit,buy
2063.25,2064.45,2064.660000,9.00000000,closeByTakeProfit,sellLimit
2062.93,2062.71,2062.810000,0.42000000,closeByStopLossProfitable,buy
2062.93,2062.71,2062.810000,-0.31000000,closeByStopLossNonProfitable,sell
2062.57,2062.76,2062.810000,-1.91000000,closeByStopLossNonProfitable,sell
2062.57,2062.76,2062.810000,-2.99000000,closeByStopLossNonProfitable,sell
2059.48,2056.17,2056.220000,-7.37000000,closeByStopLossNonProfitable,buy
2059.48,2056.17,2056.220000,-6.84000000,closeByStopLossNonProfitable,buy
2059.48,2056.14,2056.190000,-7.31000000,closeByStopLossNonProfitable,buyLimit
2059.48,2055.93,2055.980000,-7.29000000,closeByStopLossNonProfitable,buyLimit
2059.48,2055.85,2055.900000,-7.01000000,closeByStopLossNonProfitable,sellLimit
2052.3,2051.84,2052.030000,9.00000000,closeByTakeProfit,sell
2055.15,2055.8,2055.860000,2.62000000,closeByStopLossProfitable,sell
2055.15,2055.8,2055.860000,2.87000000,closeByStopLossProfitable,sell
2055.15,2055.8,2055.860000,2.81000000,closeByStopLossProfitable,buyLimit
2055.15,2055.8,2055.860000,2.42000000,closeByStopLossProfitable,sell
2055.15,2055.8,2055.860000,2.07000000,closeByStopLossProfitable,sell
2055.15,2055.8,2055.860000,1.86000000,closeByStopLossProfitable,sell
2055.15,2055.8,2055.860000,1.72000000,closeByStopLossProfitable,sell
2049.39,2048.17,2048.220000,-5.71000000,closeByStopLossNonProfitable,sellLimit
2049.39,2046.87,2046.920000,-7.49000000,closeByStopLossNonProfitable,buy
2049.39,2046.77,2046.820000,-9.19000000,closeByStopLossNonProfitable,buy
2049.39,2046.68,2046.730000,-8.77000000,closeByStopLossNonProfitable,buyLimit
2049.39,2046.68,2046.730000,-8.11000000,closeByStopLossNonProfitable,buy
2049.39,2043.79,2043.840000,9.04000000,closeByTakeProfit,sell
2049.39,2043.17,2043.220000,9.00000000,closeByTakeProfit,sell
2049.39,2042.85,2042.900000,9.00000000,closeByTakeProfit,sell
2061.57,2062.3,2062.500000,9.00000000,closeByTakeProfit,buy
2061.57,2062.63,2062.830000,9.01000000,closeByTakeProfit,buy
2061.57,2063.34,2063.540000,9.01000000,closeByTakeProfit,buy
2055.64,2056.39,2056.440000,2.30000000,closeByStopLossProfitable,sell
2055.64,2056.39,2056.440000,1.98000000,closeByStopLossProfitable,sell
2055.64,2056.39,2056.440000,1.20000000,closeByStopLossProfitable,buy
2055.64,2056.39,2056.440000,1.38000000,closeByStopLossProfitable,sellLimit
2055.64,2056.39,2056.440000,1.33000000,closeByStopLossProfitable,sell
2044.49,2043.45,2043.500000,-11.77000000,closeByStopLossNonProfitable,buyLimit
2046.14,2043.33,2043.400000,-12.62000000,closeByStopLossNonProfitable,buy
2046.14,2043.2,2043.270000,-13.62000000,closeByStopLossNonProfitable,buy
2046.14,2043.03,2043.100000,-13.83000000,closeByStopLossNonProfitable,buy
2042.17,2041.12,2041.170000,9.02000000,closeByTakeProfit,buy
2038.34,2037.98,2038.030000,9.02000000,closeByTakeProfit,buy
2038.07,2040.29,2040.360000,9.01000000,closeByTakeProfit,sell
2019.28,2018.78,2018.830000,9.02000000,closeByTakeProfit,buy
2018.09,2016.73,2016.780000,-15.37000000,closeByStopLossNonProfitable,sell
2018.09,2016.25,2016.300000,-17.51000000,closeByStopLossNonProfitable,sell
2018.09,2016.17,2016.220000,-18.55000000,closeByStopLossNonProfitable,buy
2018.09,2015.77,2015.820000,-17.78000000,closeByStopLossNonProfitable,buy
2027.46,2028.61,2028.830000,9.00000000,closeByTakeProfit,buy
2028.75,2028.94,2029.090000,9.00000000,closeByTakeProfit,buy
2029.47,2029.59,2029.660000,9.01000000,closeByTakeProfit,buy
2029.47,2029.59,2029.660000,9.01000000,closeByTakeProfit,buy
2029.47,2029.94,2030.010000,9.00000000,closeByTakeProfit,sellLimit
2032.39,2031.86,2031.910000,-1.43000000,closeByStopLossNonProfitable,sellLimit
2026.32,2024.5,2024.820000,9.11000000,closeByTakeProfit,buyLimit
2026.32,2024.27,2024.590000,9.01000000,closeByTakeProfit,sell
2026.32,2024.27,2024.590000,9.04000000,closeByTakeProfit,buy
2026.32,2024.27,2024.590000,9.02000000,closeByTakeProfit,sell
2026.32,2024.05,2024.370000,9.10000000,closeByTakeProfit,buyLimit
2026.32,2023.69,2024.010000,9.09000000,closeByTakeProfit,sell
2023.95,2023.16,2023.420000,9.03000000,closeByTakeProfit,buyLimit
2023.95,2022.94,2023.200000,9.03000000,closeByTakeProfit,sell
2023.95,2022.94,2023.200000,9.01000000,closeByTakeProfit,sellLimit
2023.95,2022.5,2022.760000,9.03000000,closeByTakeProfit,sell
2030.58,2030.83,2031.100000,-4.42000000,closeByStopLossNonProfitable,sellLimit
2030.93,2030.23,2030.280000,-3.18000000,closeByStopLossNonProfitable,buy
2030.39,2030.57,2030.880000,-0.49000000,closeByStopLossNonProfitable,sell
2030.07,2029.66,2029.830000,-3.07000000,closeByStopLossNonProfitable,sellLimit
2033.77,2034.61,2034.790000,-4.18000000,closeByStopLossNonProfitable,sellLimit
2034.39,2034.67,2034.840000,-4.76000000,closeByStopLossNonProfitable,sell
2034.93,2035.39,2035.450000,-5.44000000,closeByStopLossNonProfitable,sell
2034.93,2035.39,2035.450000,-5.69000000,closeByStopLossNonProfitable,sell
2030.96,2030.88,2030.930000,-4.30000000,closeByStopLossNonProfitable,buy
2030.96,2030.73,2030.780000,-4.75000000,closeByStopLossNonProfitable,sellLimit
2028.98,2028.13,2028.180000,-2.98000000,closeByStopLossNonProfitable,buy
2028.98,2028.13,2028.180000,-2.62000000,closeByStopLossNonProfitable,buy
2028.98,2028.13,2028.180000,-2.82000000,closeByStopLossNonProfitable,sellLimit
2028.98,2028.13,2028.180000,-2.83000000,closeByStopLossNonProfitable,buy
2028.98,2028.13,2028.180000,-2.95000000,closeByStopLossNonProfitable,buyLimit
2028.98,2028.13,2028.180000,-2.77000000,closeByStopLossNonProfitable,buy
2028.98,2028.13,2028.180000,-3.06000000,closeByStopLossNonProfitable,buy
2028.98,2028.13,2028.180000,-2.92000000,closeByStopLossNonProfitable,buy
2028.98,2028.13,2028.180000,-3.56000000,closeByStopLossNonProfitable,buy
2028.98,2028.13,2028.180000,-3.16000000,closeByStopLossNonProfitable,buy
2028.98,2028.13,2028.180000,-3.28000000,closeByStopLossNonProfitable,sellLimit
2030.96,2032,2032.080000,-0.64000000,closeByStopLossNonProfitable,sell
2031.13,2031.92,2032.100000,-0.97000000,closeByStopLossNonProfitable,sell
2031.2,2031.92,2032.070000,-1.05000000,closeByStopLossNonProfitable,buyLimit
2037.56,2038.32,2038.400000,9.01000000,closeByTakeProfit,buy
2037.56,2038.41,2038.490000,9.00000000,closeByTakeProfit,buy
2037.56,2038.66,2038.740000,9.00000000,closeByTakeProfit,buy
2037.56,2038.69,2038.770000,9.00000000,closeByTakeProfit,buy
2038.32,2039.08,2039.220000,9.00000000,closeByTakeProfit,buy
2038.59,2039.48,2039.650000,9.00000000,closeByTakeProfit,buy
2038.59,2039.52,2039.690000,9.01000000,closeByTakeProfit,sellLimit
2039.45,2039.84,2039.920000,9.00000000,closeByTakeProfit,buyLimit
2040.38,2041.1,2041.150000,9.01000000,closeByTakeProfit,sellLimit
2040.38,2041.13,2041.180000,9.02000000,closeByTakeProfit,buy
2040.43,2038.77,2038.910000,9.01000000,closeByTakeProfit,sellLimit
2040.39,2038.54,2038.650000,9.00000000,closeByTakeProfit,sellLimit
2040.39,2038.5,2038.610000,9.00000000,closeByTakeProfit,sell
2039.3,2038.12,2038.170000,9.00000000,closeByTakeProfit,sell
2037.18,2036.61,2036.660000,9.01000000,closeByTakeProfit,sell
2036.79,2035.73,2035.780000,9.00000000,closeByTakeProfit,sell
2036.79,2035.43,2035.480000,9.00000000,closeByTakeProfit,sellLimit
2036.79,2035.31,2035.360000,9.00000000,closeByTakeProfit,sellLimit
2036.02,2035.01,2035.060000,9.01000000,closeByTakeProfit,sell
2030.79,2030.42,2030.470000,-3.57000000,closeByStopLossNonProfitable,buy
2030.79,2030.42,2030.470000,-3.37000000,closeByStopLossNonProfitable,buyLimit
2030.79,2030.42,2030.470000,-3.85000000,closeByStopLossNonProfitable,buy
2030.79,2030.42,2030.470000,-4.13000000,closeByStopLossNonProfitable,buy
2030.79,2030.42,2030.470000,-4.27000000,closeByStopLossNonProfitable,sellLimit
2030.79,2030.42,2030.470000,-4.12000000,closeByStopLossNonProfitable,buy
2030.79,2030.42,2030.470000,-4.79000000,closeByStopLossNonProfitable,sellLimit
2030.79,2030.42,2030.470000,-4.71000000,closeByStopLossNonProfitable,buy
2030.79,2030.42,2030.470000,-4.40000000,closeByStopLossNonProfitable,buyLimit
2030.79,2030.42,2030.470000,-4.47000000,closeByStopLossNonProfitable,buy
2030.79,2030.42,2030.470000,-3.31000000,closeByStopLossNonProfitable,buyLimit
2032.96,2033.29,2033.400000,-0.74000000,closeByStopLossNonProfitable,sellLimit
2030.79,2030.4,2030.460000,0.29000000,closeByStopLossProfitable,buy
2030.79,2030.4,2030.460000,0.32000000,closeByStopLossProfitable,sellLimit
2030.79,2030.4,2030.460000,0.77000000,closeByStopLossProfitable,buy
2030.79,2030.4,2030.460000,1.01000000,closeByStopLossProfitable,sellLimit
2030.79,2030.4,2030.460000,0.25000000,closeByStopLossProfitable,buy
2030.79,2030.4,2030.460000,0.45000000,closeByStopLossProfitable,sell
2030.79,2030.4,2030.460000,0.34000000,closeByStopLossProfitable,buyLimit
2030.79,2030.4,2030.460000,-0.69000000,closeByStopLossNonProfitable,buyLimit
2030.79,2030.4,2030.460000,-1.41000000,closeByStopLossNonProfitable,buy
2030.79,2030.4,2030.460000,-2.65000000,closeByStopLossNonProfitable,sell
2028.76,2028.13,2028.180000,-2.76000000,closeByStopLossNonProfitable,buy
2023.23,2021.86,2022.000000,9.03000000,closeByTakeProfit,buyLimit
2021.73,2021.44,2021.570000,9.00000000,closeByTakeProfit,buyLimit
2021.73,2021.07,2021.200000,9.01000000,closeByTakeProfit,sellLimit
2021.73,2020.81,2020.940000,9.00000000,closeByTakeProfit,sell
2020.56,2020.2,2020.250000,9.02000000,closeByTakeProfit,buy
2020.56,2020.12,2020.170000,9.02000000,closeByTakeProfit,buyLimit
2020.56,2019.67,2019.720000,9.00000000,closeByTakeProfit,sell
2020.56,2019.56,2019.610000,9.00000000,closeByTakeProfit,buy
2020.56,2019.45,2019.500000,-6.89000000,closeByStopLossNonProfitable,buyLimit
2020.56,2019.4,2019.450000,-6.49000000,closeByStopLossNonProfitable,sell
2014.89,2014.48,2014.630000,-1.10000000,closeByStopLossNonProfitable,buy
2014.89,2014.48,2014.630000,-1.31000000,closeByStopLossNonProfitable,buy
2008.26,2005.56,2005.630000,9.01000000,closeByTakeProfit,sellLimit
2003.86,2002.15,2002.280000,-8.68000000,closeByStopLossNonProfitable,sellLimit
2003.86,2002.05,2002.180000,-9.04000000,closeByStopLossNonProfitable,buy
2002.17,2001.31,2001.460000,9.01000000,closeByTakeProfit,sell
2000.88,2000.16,2000.210000,-10.52000000,closeByStopLossNonProfitable,buy
2000.88,2000.04,2000.090000,-9.65000000,closeByStopLossNonProfitable,buy
2005.36,2005.83,2005.900000,9.03000000,closeByTakeProfit,buy
2005.36,2006.2,2006.270000,9.00000000,closeByTakeProfit,buyLimit
2005.36,2006.36,2006.430000,9.02000000,closeByTakeProfit,buy
2000.43,1999.84,1999.960000,-6.74000000,closeByStopLossNonProfitable,buyLimit
2000.43,1999.7,1999.820000,-5.23000000,closeByStopLossNonProfitable,sellLimit
2000.43,1999.62,1999.740000,-6.57000000,closeByStopLossNonProfitable,buy
1994.15,1990.57,1990.620000,9.00000000,closeByTakeProfit,sell
1994.15,1990.3,1990.350000,9.02000000,closeByTakeProfit,sell
1994.15,1989.74,1989.790000,9.03000000,closeByTakeProfit,sell
1989.39,1984.71,1984.830000,-14.81000000,closeByStopLossNonProfitable,buy
1989.39,1984.71,1984.830000,-15.22000000,closeByStopLossNonProfitable,buy
1989.39,1984.39,1984.510000,-15.04000000,closeByStopLossNonProfitable,buy
1989.39,1984.08,1984.200000,-14.67000000,closeByStopLossNonProfitable,buyLimit
1989.39,1983.7,1983.820000,-14.38000000,closeByStopLossNonProfitable,buy
1993.6,1995.93,1995.980000,9.00000000,closeByTakeProfit,buy
1993.6,1996.26,1996.310000,9.03000000,closeByTakeProfit,buyLimit
1993.6,1996.26,1996.310000,9.04000000,closeByTakeProfit,sellLimit
1995.58,1996.82,1996.870000,9.05000000,closeByTakeProfit,buyLimit
1986.17,1983.93,1983.980000,-16.10000000,closeByStopLossNonProfitable,sell
1986.17,1983.93,1983.980000,-16.53000000,closeByStopLossNonProfitable,sellLimit
1986.17,1983.93,1983.980000,-15.33000000,closeByStopLossNonProfitable,sell
1986.17,1983.93,1983.980000,-7.70000000,closeByStopLossNonProfitable,buy
1986.17,1983.93,1983.980000,-4.78000000,closeByStopLossNonProfitable,sell
1986.17,1983.93,1983.980000,-12.31000000,closeByStopLossNonProfitable,buy
1986.17,1983.93,1983.980000,-11.80000000,closeByStopLossNonProfitable,buy
1986.17,1983.93,1983.980000,-9.90000000,closeByStopLossNonProfitable,buy
1974.84,1970.1,1970.170000,9.02000000,closeByTakeProfit,sellLimit
1969.73,1968.89,1968.950000,9.01000000,closeByTakeProfit,sell
1969.95,1968.55,1968.600000,9.02000000,closeByTakeProfit,sell
1968.46,1967.78,1967.920000,-11.98000000,closeByStopLossNonProfitable,buy
1967.98,1967.57,1967.690000,-11.60000000,closeByStopLossNonProfitable,buy
1967.98,1967.45,1967.570000,-13.28000000,closeByStopLossNonProfitable,buy
1967.98,1967.37,1967.490000,-14.85000000,closeByStopLossNonProfitable,sellLimit
1967.98,1967.29,1967.410000,-13.68000000,closeByStopLossNonProfitable,buy
1946.99,1943.19,1943.240000,-20.32000000,closeByStopLossNonProfitable,buy
1943.55,1943.05,1943.100000,-19.22000000,closeByStopLossNonProfitable,buy
1943.55,1942.42,1942.470000,-18.79000000,closeByStopLossNonProfitable,buyLimit
1953.64,1955.15,1955.200000,9.01000000,closeByTakeProfit,buy
1954.89,1955.38,1955.610000,9.01000000,closeByTakeProfit,buy
1956.18,1957.82,1957.990000,9.00000000,closeByTakeProfit,buyLimit
1933.37,1928.18,1928.330000,-28.58000000,closeByStopLossNonProfitable,buy
1933.37,1927.98,1928.130000,-30.34000000,closeByStopLossNonProfitable,sell
1933.37,1927.88,1928.030000,-27.33000000,closeByStopLossNonProfitable,buyLimit
1933.37,1927.78,1927.930000,-24.62000000,closeByStopLossNonProfitable,buy
1933.37,1927.68,1927.830000,-27.17000000,closeByStopLossNonProfitable,buy
1933.37,1927.33,1927.480000,-27.57000000,closeByStopLossNonProfitable,buy
1927.85,1927.05,1927.220000,-27.28000000,closeByStopLossNonProfitable,buy
1927.85,1926.6,1926.770000,-27.63000000,closeByStopLossNonProfitable,buyLimit
1927.85,1926.4,1926.570000,-27.29000000,closeByStopLossNonProfitable,buy
1926.72,1925.18,1925.240000,-27.55000000,closeByStopLossNonProfitable,sellLimit
1926.72,1924.8,1924.860000,-25.51000000,closeByStopLossNonProfitable,buy
1912.17,1910.88,1910.930000,-14.22000000,closeByStopLossNonProfitable,buy
1912.17,1910.72,1910.770000,-13.90000000,closeByStopLossNonProfitable,buy
1926.03,1926.22,1926.300000,9.01000000,closeByTakeProfit,buy
1926.03,1926.64,1926.720000,9.01000000,closeByTakeProfit,buy
